state,name,fips,age_over_18,age_over_18_moe,age_over_65,age_over_65_moe,age_over_85,age_over_85_moe,age_under_5,age_under_5_moe,asian,asian_moe,avg_family_size,avg_family_size_moe,bachelors,bachelors_moe,black,black_moe,hispanic,hispanic_moe,household_has_broadband,household_has_broadband_moe,household_has_computer,household_has_computer_moe,household_has_smartphone,household_has_smartphone_moe,households,households_moe,households_speak_asian_or_pac_isl,households_speak_asian_or_pac_isl_moe,households_speak_limited_english,households_speak_limited_english_moe,households_speak_other,households_speak_other_moe,households_speak_other_indo_euro_lang,households_speak_other_indo_euro_lang_moe,households_speak_spanish,households_speak_spanish_moe,housing_mobile_homes,housing_mobile_homes_moe,housing_one_unit_structures,housing_one_unit_structures_moe,housing_two_unit_structures,housing_two_unit_structures_moe,hs_grad,hs_grad_moe,mean_household_income,mean_household_income_moe,mean_work_travel,mean_work_travel_moe,median_age,median_age_moe,median_household_income,median_household_income_moe,median_individual_income,median_individual_income_moe,median_individual_income_age_25plus,median_individual_income_age_25plus_moe,native,native_moe,other_single_race,other_single_race_moe,pac_isl,pac_isl_moe,per_capita_income,per_capita_income_moe,persons_per_household,persons_per_household_moe,pop,pop_moe,poverty,poverty_moe,poverty_65_and_over,poverty_65_and_over_moe,poverty_under_18,poverty_under_18_moe,two_plus_races,two_plus_races_moe,unemployment_rate,unemployment_rate_moe,uninsured,uninsured_moe,uninsured_65_and_older,uninsured_65_and_older_moe,uninsured_under_19,uninsured_under_19_moe,uninsured_under_6,uninsured_under_6_moe,veterans,veterans_moe,white,white_moe,white_not_hispanic,white_not_hispanic_moe,long,lat,group,order,region,subregion
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-77.67015838623047,42.53065490722656,1845,54442,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-77.6644287109375,42.57649230957031,1845,54443,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-77.49253845214844,42.58222198486328,1845,54444,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-77.366485595703125,42.58222198486328,1845,54445,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-77.14876556396484,42.57649230957031,1845,54446,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-77.14876556396484,42.502010345458984,1845,54447,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-77.1373062133789,42.502010345458984,1845,54448,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-77.1201171875,42.502010345458984,1845,54449,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-77.11439514160156,42.49054718017578,1845,54450,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-77.1086654663086,42.27855682373047,1845,54451,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-76.96541595458984,42.27855682373047,1845,54452,new york,steuben
New York,Steuben County,36101,78.3,NA,18.9,0.1,2.2,0.2,5.5,0.1,1.5,0.1,2.93,0.04,23.6,0.8,1.7,0.2,1.6,NA,78.2,1.1,74.4,1.1,68.5,1.2,39861,451,1.3,0.3,0.8,0.2,0.3,0.2,2.9,0.4,1.3,0.3,27.3,1.2,13.5,0.8,72.7,1.2,90.5,0.6,71516,2016,NA,NA,42.9,0.3,53663,1101,28431,657,36838,886,0.1,0.1,0.5,0.2,0,0.1,29886,805,2.37,0.03,96422,NA,13.7,1,7.6,0.9,19.7,2.6,1.5,0.2,6.1,0.6,5.5,0.5,0.2,0.1,5.4,1.1,7.9,2.5,10.6,0.5,94.7,0.2,93.6,0.1,-76.97115325927734,41.997806549072266,1845,54453,new york,steuben
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.3291015625,44.811031341552734,1307,40637,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.36347198486328,44.79956817626953,1307,40638,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.38639068603516,44.811031341552734,1307,40639,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.42076873779297,44.822486877441406,1307,40640,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.45514678955078,44.822486877441406,1307,40641,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.45514678955078,44.81675720214844,1307,40642,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.483795166015625,44.81675720214844,1307,40643,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.51817321777344,44.822486877441406,1307,40644,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.51817321777344,44.89697265625,1307,40645,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.76454162597656,44.89697265625,1307,40646,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.76454162597656,44.9886474609375,1307,40647,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.76454162597656,45.0688591003418,1307,40648,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.7588119506836,45.09177780151367,1307,40649,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.72443389892578,45.10896682739258,1307,40650,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.70152282714844,45.15480422973633,1307,40651,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.684326171875,45.1605339050293,1307,40652,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.64995574951172,45.171993255615234,1307,40653,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.64995574951172,45.18345260620117,1307,40654,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.661407470703125,45.20636749267578,1307,40655,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.64422607421875,45.217830657958984,1307,40656,minnesota,hennepin
Minnesota,Hennepin County,27053,77.9,0.1,13.7,0.1,1.9,0.1,6.5,0.1,7.1,0.1,3.1,0.02,50.1,0.4,13.3,0.1,6.9,NA,87.2,0.3,85.7,0.3,84.3,0.3,508030,1677,4.3,0.1,3.7,0.2,4.4,0.2,4.2,0.2,5,0.1,37.6,0.3,0.3,0.1,62.4,0.3,93.3,0.2,110079,963,23.7,0.2,36.5,0.1,78167,733,40502,285,50559,360,0.7,0.1,3,0.2,0,0.1,45768,411,2.4,0.01,1245837,NA,10.4,0.3,7.5,0.4,13.3,0.7,3.7,0.2,3.6,0.2,4.9,0.2,0.5,0.1,3.3,0.4,2.6,0.4,5.5,0.1,72.1,0.2,68.8,0.1,-93.60411834716797,45.217830657958984,1307,40657,minnesota,hennepin
